conditionId,question,coin,window_type,first_trade_ts,bn_price,cl_price,spread_abs,spread_pct,spread_direction,direction_bias,bias_label,mom_1m_pct
0xbce01fa6b9a5823661de8d84afe23a0a97da0e88f030032fc9cb999b8523793d,"Bitcoin Up or Down - February 13, 3:10AM-3:15AM ET",BTCUSDT,5min,1770970205,66460.005,66338.3057,121.6993,0.183117,BN>CL,0.9687,Up偏重,0.0
0x95161e1f391213ebf4478cbf05df7c079b29b7bf0e5b97a920a6fd2a8de87f6c,"Ethereum Up or Down - February 13, 3:00AM-3:15AM ET",ETHUSDT,5min,1770969617,1945.265,1934.3326,10.9324,0.562001,BN>CL,0.5174,Up偏重,0.0
0xb7a04e484a4e0f4708f5b8ac0f26a08bdbc08c462cf25c1b15391252b5037320,"Bitcoin Up or Down - February 13, 3:00AM-3:15AM ET",BTCUSDT,5min,1770969613,66460.005,66163.89,296.115,0.445554,BN>CL,-0.4726,Down偏重,0.0
0xf89c41e9f05f20ff5306ea62480a106c89442bde40eca2507df7b72505374391,"Bitcoin Up or Down - February 13, 3:05AM-3:10AM ET",BTCUSDT,5min,1770969955,66460.005,66311.472,148.533,0.223492,BN>CL,0.5682,Up偏重,0.0
0x22591d8fa7de00d6045d932d57b5e8d17805ae706d996e9f7ccdc4807f22ae67,"Bitcoin Up or Down - February 13, 3:00AM-3:05AM ET",BTCUSDT,5min,1770969681,66460.005,66191.0861,268.9189,0.404633,BN>CL,0.7047,Up偏重,0.0
0xfbea880ea255ca7f5132022afbf5a07da03ee289840fc555fb8f5ecc284af147,"Bitcoin Up or Down - February 13, 3AM ET",BTCUSDT,1hour,1770969637,66460.005,66152.14,307.865,0.463233,BN>CL,1.0,Up偏重,0.0
0xb58b35f22e86d3d05dbd6854eadbc6d3e093e1a4e3a81d983039479ceaa13104,"Bitcoin Up or Down - February 13, 2:55AM-3:00AM ET",BTCUSDT,5min,1770969345,66460.005,66261.4,198.605,0.298834,BN>CL,-0.936,Down偏重,0.0
0x287c2b592cdfcac870401c77dc0b85610cb57c9a3f64bacb953f172b1e5c96a7,"Ethereum Up or Down - February 13, 2:45AM-3:00AM ET",ETHUSDT,5min,1770968707,1945.265,1932.9029,12.3621,0.635496,BN>CL,0.5025,Up偏重,0.0
0x996ce3cb3fe2b585e93ad484e7263f396b19432e8c5b92f3972cb42878e327f4,"Ethereum Up or Down - February 13, 2AM ET",ETHUSDT,1hour,1770966025,1926.185,1935.2054,-9.0204,-0.468302,BN<CL,-0.1938,Down偏重,0.0
0x3beee638d2c0571c8e14f749fb7307b6675f50208c8edecd0168b11a7de5a5a4,"Bitcoin Up or Down - February 13, 2:45AM-3:00AM ET",BTCUSDT,5min,1770968707,66460.005,66100.962,359.043,0.540239,BN>CL,-0.3163,Down偏重,0.0
0xbf3355046565c23ff95968a426e54b422fd2b93484bc9bd3c0cc61511fa9c8ea,"Bitcoin Up or Down - February 13, 2:50AM-2:55AM ET",BTCUSDT,5min,1770969009,66460.005,66054.27,405.735,0.610495,BN>CL,-0.7581,Down偏重,0.0
0x4da2b287d2acd0c7b4428fd6ec92b328b0600d4e245db7f3a4334cf232886be0,"Solana Up or Down - February 13, 2AM ET",SOLUSDT,1hour,1770966105,77.945,78.6186,-0.6736,-0.864163,BN<CL,-0.2297,Down偏重,0.0
0xc924e3c068c9ccb6f79224604a2562a01a1c62e427e27747df8a6cc008693459,"Bitcoin Up or Down - February 13, 2:45AM-2:50AM ET",BTCUSDT,5min,1770968705,66460.005,66100.962,359.043,0.540239,BN>CL,-0.1776,Down偏重,0.0
0xd7c6cb3d28923df23d2c708504993e30ca2103c81f4f8c895c1a1f53857be30d,"Bitcoin Up or Down - February 13, 2:40AM-2:45AM ET",BTCUSDT,5min,1770968411,66460.005,66186.1867,273.8183,0.412005,BN>CL,-0.981,Down偏重,0.0
0x4e3ac7cd0a9830c2fd52be3e1e7e79f1466aa7207f95717ec98ccad33666fbe0,"Bitcoin Up or Down - February 13, 2AM ET",BTCUSDT,1hour,1770966025,66055.095,66308.628,-253.533,-0.383821,BN<CL,0.1803,Up偏重,0.0
0xd3ab2bbb1b4b8d452c5162c34feedb9465580eefcb3b03fbaf6c807438daff66,"Ethereum Up or Down - February 13, 2:30AM-2:45AM ET",ETHUSDT,5min,1770967813,1945.265,1943.8376,1.4274,0.07338,BN>CL,-0.7481,Down偏重,-0.0057
0x17ad78ca730d2d7e5d7bb53c754ef9bf7218a51f73dd164585f56bf55029572a,"Bitcoin Up or Down - February 13, 2:35AM-2:40AM ET",BTCUSDT,5min,1770968107,66460.005,66281.5384,178.4666,0.268532,BN>CL,-0.6596,Down偏重,0.0
0xdf79e8e1f4a6cec69c15b52877d75741caf757ee3e3c8e322927e262962efe61,"Bitcoin Up or Down - February 13, 2:30AM-2:45AM ET",BTCUSDT,5min,1770967811,66460.005,66424.6446,35.3604,0.053206,BN>CL,-0.9136,Down偏重,-0.0275
0x011ab78627b84181309c52ab25fa6fdfddaf43c743d3d63a00798f7c080319c0,"Bitcoin Up or Down - February 13, 2:30AM-2:35AM ET",BTCUSDT,5min,1770967809,66460.005,66424.6446,35.3604,0.053206,BN>CL,-1.0,Down偏重,-0.0275
0xca7c286748fb28c89627bf941069d4b1b6eab5fd326057553e5c6d0a91f0e31e,"Bitcoin Up or Down - February 13, 2:25AM-2:30AM ET",BTCUSDT,5min,1770967505,66485.665,66416.4124,69.2526,0.104162,BN>CL,-1.0,Down偏重,0.0803
0x7904ec530e259201365d9c094b3000e891efa1b125e4219de53e502bc0c6bfa0,"Ethereum Up or Down - February 13, 2:15AM-2:30AM ET",ETHUSDT,5min,1770966911,1946.335,1945.94,0.395,0.020295,BN>CL,-0.2076,Down偏重,-0.095
0x14a6df6f5b523abc848fbd3a01f80c90c7bb03e003b2f4d8900178e1c8a96a7d,"Bitcoin Up or Down - February 13, 2:15AM-2:30AM ET",BTCUSDT,5min,1770966907,66504.705,66481.3936,23.3114,0.035052,BN>CL,0.4555,Up偏重,-0.0781
0xfcdf3e563a6d8da0f629ff055efb7dd938c3304eba289a65a0c5822ad990411a,"Bitcoin Up or Down - February 13, 2:20AM-2:25AM ET",BTCUSDT,5min,1770967211,66452.355,66407.0613,45.2937,0.06816,BN>CL,-0.549,Down偏重,-0.0017
0xa5addfc62632dde01e1edff382541dc5a1ab34539e1eb6aee9df1f5d9f9c346b,"Bitcoin Up or Down - February 13, 2:15AM-2:20AM ET",BTCUSDT,5min,1770966905,66514.015,66481.3936,32.6214,0.049044,BN>CL,0.4438,Up偏重,-0.0641
0x9db7f427af3effbd71a6b6ad9d684cb6e2a98b507d729e06abe8e79bd4580e22,"Bitcoin Up or Down - February 13, 2:10AM-2:15AM ET",BTCUSDT,5min,1770966611,66399.995,66333.0043,66.9907,0.10089,BN>CL,0.9758,Up偏重,-0.0081
0x81045cb4766dc733fd38aaf541e2444afd23a49a90254b9fa7382812b7055fc4,"Bitcoin Up or Down - February 13, 2:00AM-2:15AM ET",BTCUSDT,5min,1770966019,66055.095,66308.628,-253.533,-0.383821,BN<CL,0.3369,Up偏重,0.0
0xf34576c0d2ef1daa05a7be97aaa70c04e2fcc88c162f77150cd60e50a3c67428,"Ethereum Up or Down - February 13, 2:00AM-2:15AM ET",ETHUSDT,5min,1770966025,1926.185,1935.2054,-9.0204,-0.468302,BN<CL,0.6391,Up偏重,0.0
0x5f8c026842e508238a31f3eec92658af2c1ac75c4998f5005d4ba3bbac1e6c66,"Bitcoin Up or Down - February 13, 2:05AM-2:10AM ET",BTCUSDT,5min,1770966359,66428.105,66422.3759,5.7291,0.008624,BN>CL,-1.0,Down偏重,-0.042
0xc2e6cdf13b697598d1e1d9827cf38afbfe5950dd624622bfcdc55f8dad39f807,"Bitcoin Up or Down - February 13, 2:00AM-2:05AM ET",BTCUSDT,5min,1770966007,66055.095,66324.3504,-269.2554,-0.407623,BN<CL,-0.0108,均衡,0.0
0x0ce2c2dbb36935772571615c195fc818bcffba2c70373f5f29b3c9057be64c6f,"Bitcoin Up or Down - February 13, 1:55AM-2:00AM ET",BTCUSDT,5min,1770965789,66055.095,66168.812,-113.717,-0.172155,BN<CL,1.0,Up偏重,0.0
0x3eef4e353a0c15d9ce40ce72be91bae912b98a63cd0b68180ae0d76de32d1684,"Bitcoin Up or Down - February 13, 1AM ET",BTCUSDT,1hour,1770962407,66359.995,66330.4678,29.5272,0.044496,BN>CL,-0.1692,Down偏重,0.0
0xa894aecd71ba7ebde0b6fbb3e26eb2ae91c33b79bb6eba05acff1835a7f5ba33,"Solana Up or Down - February 13, 1AM ET",SOLUSDT,1hour,1770963789,78.185,78.3392,-0.1542,-0.197212,BN<CL,-0.5921,Down偏重,-0.2424
0xc81165f2f99b17728317265e57c8709f742c395d46cc3353b992f87a479845d0,"Bitcoin Up or Down - February 13, 1:45AM-2:00AM ET",BTCUSDT,5min,1770965123,66055.095,66037.4302,17.6648,0.026743,BN>CL,0.2006,Up偏重,0.0
0x74dcc2b5b15c58db39ee6a52ae61ba6f9064f7b15f384cf75abd61367708ee1d,"Ethereum Up or Down - February 13, 1:45AM-2:00AM ET",ETHUSDT,5min,1770965109,1926.185,1928.4718,-2.2868,-0.118723,BN<CL,-0.3475,Down偏重,0.0
0xfb0a13fb7a6db2624d673cfdfbdf3771e8ec990f1b2830ea744017ef356efe61,"Bitcoin Up or Down - February 13, 1:50AM-1:55AM ET",BTCUSDT,5min,1770965405,66055.095,66062.744,-7.649,-0.01158,BN<CL,1.0,Up偏重,0.0
0xb2474a1b8d559510feecad02c9be19b218de4208a39fe96e2ed173e39660d7e1,"Bitcoin Up or Down - February 13, 1:45AM-1:50AM ET",BTCUSDT,5min,1770965109,66055.095,66037.4302,17.6648,0.026743,BN>CL,0.512,Up偏重,0.0
0x1f813b0cff75b3531770b28342f42456753e3df8f1ce99928850a448ad6328a6,"Ethereum Up or Down - February 13, 1AM ET",ETHUSDT,1hour,1770962479,1939.105,1937.8106,1.2944,0.066754,BN>CL,-0.377,Down偏重,0.0
0xe6d67dce6d5b274b8666969df1796edfe888f4755294f08f8cfc7121858d8bcc,"Bitcoin Up or Down - February 13, 1:40AM-1:45AM ET",BTCUSDT,5min,1770964807,66055.095,66066.9168,-11.8218,-0.017897,BN<CL,0.6595,Up偏重,0.0
0x4fee2465b60318e23e6d2ad0ac0b0c347ee86866c989f09042b3071f941934ac,"Ethereum Up or Down - February 13, 1:30AM-1:45AM ET",ETHUSDT,5min,1770964207,1930.155,1929.0,1.155,0.05984,BN>CL,-0.6609,Down偏重,0.0181
0xc76d1c928b516be86d8b00634c1ad8bf483609c420a568bd6725cd5571be05f4,"Bitcoin Up or Down - February 13, 1:35AM-1:40AM ET",BTCUSDT,5min,1770964509,66055.095,66022.9895,32.1055,0.048604,BN>CL,0.2483,Up偏重,0.0
0x045c2b42162c80eea56e3a2b7315ac53f2de4f27d7ab707082b12acfd7e79712,"Bitcoin Up or Down - February 13, 1:30AM-1:35AM ET",BTCUSDT,5min,1770964205,66086.135,66048.0,38.135,0.057705,BN>CL,-0.8746,Down偏重,0.0137
0x37bba2c869687c57019d0c21512f1e209af760acbecd0b463a641ce5d7054505,"Bitcoin Up or Down - February 13, 1:30AM-1:45AM ET",BTCUSDT,5min,1770964207,66087.485,66048.0,39.485,0.059747,BN>CL,-0.8676,Down偏重,0.0157
0x0d42957f5d5bba282277ac7cf1ae80b958a2c27bd61f964dfd7ff0704b360d91,"Bitcoin Up or Down - February 13, 1:25AM-1:30AM ET",BTCUSDT,5min,1770963909,66093.345,66046.7693,46.5757,0.07047,BN>CL,-0.4496,Down偏重,0.0654
0xda2e1823192310c9bb0b9b0abb649bacd3897da064a8f2e7392e1f25d7aae320,"Ethereum Up or Down - February 13, 1:15AM-1:30AM ET",ETHUSDT,5min,1770963305,1935.255,1933.7269,1.5281,0.07896,BN>CL,-0.2015,Down偏重,-0.0372
0x6f9a3ae61a94617d46be0e2bcb3e1e0ea133380bb933c6bbf545c51ffb6ffba1,"Bitcoin Up or Down - February 13, 1:15AM-1:30AM ET",BTCUSDT,5min,1770963309,66233.315,66186.952,46.363,0.069999,BN>CL,0.2493,Up偏重,-0.0466
0x98040c1ba4e9f156f9d3d8668d0f815b190fcba573db17e3b31911d34ef4e421,"Bitcoin Up or Down - February 13, 1:20AM-1:25AM ET",BTCUSDT,5min,1770963607,66246.595,66156.294,90.301,0.13631,BN>CL,0.1011,Up偏重,0.0366
0xc44edc8500693e958cab44208908b26362cfac3796117daa7b541c2a421d817c,"Bitcoin Up or Down - February 13, 1:15AM-1:20AM ET",BTCUSDT,5min,1770963305,66227.885,66196.0001,31.8849,0.048144,BN>CL,0.5774,Up偏重,-0.0335
0x6896f7922ba555c8a7d2e2750e587138ecb544f4eb114ef32fbf7b3bf46cc71d,"Bitcoin Up or Down - February 13, 1:10AM-1:15AM ET",BTCUSDT,5min,1770963005,66244.155,66330.4678,-86.3128,-0.130295,BN<CL,-0.0834,均衡,-0.0103
0x2a534346aadbd86467bd9bb0ecf960e5347add24c294dcdfe58d299f54e1c7d8,"Bitcoin Up or Down - February 13, 1:05AM-1:10AM ET",BTCUSDT,5min,1770962719,66359.995,66330.4678,29.5272,0.044496,BN>CL,0.8879,Up偏重,0.0
0x5a40a6cb1b928b0528d992d34a6022cae13fcf745de10dee4d2b7ea333d8e3d1,"Bitcoin Up or Down - February 13, 1:00AM-1:15AM ET",BTCUSDT,5min,1770962405,66359.995,66330.4678,29.5272,0.044496,BN>CL,0.4579,Up偏重,0.0
0x6709f67f5b3752a278381975c6bdfe000b2aa65b7abf6e622cc72490419cce28,"Ethereum Up or Down - February 13, 1:00AM-1:15AM ET",ETHUSDT,5min,1770962405,1939.105,1937.8106,1.2944,0.066754,BN>CL,-0.1634,Down偏重,0.0
0x6e02ceb12ab1e02e384459c63fbf78a1aab471956e936b168a0d842e797ef927,"Bitcoin Up or Down - February 13, 1:00AM-1:05AM ET",BTCUSDT,5min,1770962405,66359.995,66330.4678,29.5272,0.044496,BN>CL,0.2272,Up偏重,0.0
0x4c5bd69e9ffaf81f3582cee416b41028894c0d566d6ff96f1fb98a431c8d60c2,"Bitcoin Up or Down - February 13, 12:55AM-1:00AM ET",BTCUSDT,5min,1770962107,66359.995,66330.4678,29.5272,0.044496,BN>CL,-0.9913,Down偏重,0.0
0x0262adc0b35c27c7b5d00211833a131066bf9c75a07be1b5b6eefe13c089b91a,"Bitcoin Up or Down - February 13, 12AM ET",BTCUSDT,1hour,1770958837,66520.725,66328.795,191.93,0.288527,BN>CL,0.2597,Up偏重,0.0
0x2d53648c2e9d3f323e97a0c390cfc12c687079eb1d3fb3d471f8246bf4a0e302,"Solana Up or Down - February 13, 12AM ET",SOLUSDT,1hour,1770959185,78.375,78.57,-0.195,-0.248804,BN<CL,0.5154,Up偏重,-0.1656
0x5e1bd55e16408fc62950f04825f501845e4f493d56dc58074482d9c587615867,"Bitcoin Up or Down - February 13, 12:45AM-1:00AM ET",BTCUSDT,5min,1770961509,66359.995,66351.148,8.847,0.013332,BN>CL,0.1298,Up偏重,0.0
0x3cee4432188643b5dae671087383a5175180dd75beca7a606a85f523b87de980,"Bitcoin Up or Down - February 13, 12:50AM-12:55AM ET",BTCUSDT,5min,1770961805,66359.995,66385.6766,-25.6816,-0.0387,BN<CL,-1.0,Down偏重,0.0
0x506fffb328e7632a3847927619d7235d8b291fdb1e8b801bb68cf653a345c26e,"Ethereum Up or Down - February 13, 12:45AM-1:00AM ET",ETHUSDT,5min,1770961505,1939.105,1936.9398,2.1652,0.111661,BN>CL,0.5624,Up偏重,0.0
0x1349f2ede12f30963fca61bb7900cc9a0adbbeae15ba3d91d9731de358787602,"Ethereum Up or Down - February 13, 12AM ET",ETHUSDT,1hour,1770958847,1954.895,1948.915,5.98,0.305899,BN>CL,0.2343,Up偏重,0.0
0x2b8aae97087f725757190ffecc0308e367ec040144391edd19e2e8320d6421ad,"Bitcoin Up or Down - February 13, 12:45AM-12:50AM ET",BTCUSDT,5min,1770961507,66359.995,66351.148,8.847,0.013332,BN>CL,0.1541,Up偏重,0.0
0xc13bae85f78998d908434139319f58c9de14ce1f02400f807ffd6b466c8d25dd,"Bitcoin Up or Down - February 13, 12:40AM-12:45AM ET",BTCUSDT,5min,1770961207,66359.995,66325.5395,34.4555,0.051922,BN>CL,-0.5097,Down偏重,0.0
0xfeb804da3b1e167beb8ad990c05506cb5f6cbfa3235f58312c88096e81fc2562,"Bitcoin Up or Down - February 13, 12:30AM-12:45AM ET",BTCUSDT,5min,1770960621,66341.565,66200.44,141.125,0.212725,BN>CL,0.3551,Up偏重,0.0889
0x1e0078ad24d569094d292efdeffe8ec3b2c90cce01202d54d32d3e3563f4391e,"Ethereum Up or Down - February 13, 12:30AM-12:45AM ET",ETHUSDT,5min,1770960681,1941.315,1936.9398,4.3752,0.225374,BN>CL,-1.0,Down偏重,0.0722
0x99cc964043a4a32330ef05597b93c5c6568c765e6ccbb47f6066e824445ca75d,"Bitcoin Up or Down - February 13, 12:35AM-12:40AM ET",BTCUSDT,5min,1770960915,66359.995,66325.5395,34.4555,0.051922,BN>CL,0.8777,Up偏重,0.0
0x7727c6502b861a43ff4bcc87518d6672b04cd6b6dc1b0c699c77ff2ca53fbb1b,"Bitcoin Up or Down - February 13, 12:30AM-12:35AM ET",BTCUSDT,5min,1770960617,66331.995,66200.44,131.555,0.198328,BN>CL,1.0,Up偏重,0.0744
0xec1207aa28f6ed6434b443d6c413653fea3fa0fc8063323fdad493882268b920,"Bitcoin Up or Down - February 13, 12:25AM-12:30AM ET",BTCUSDT,5min,1770960305,66327.985,66200.44,127.545,0.192294,BN>CL,0.0961,均衡,-0.0832
0x90fee6a186fc01928c13b1c98be08463ebb22af5589326287542dd3af4c19639,"Bitcoin Up or Down - February 13, 12:15AM-12:30AM ET",BTCUSDT,5min,1770959707,66289.805,66228.48,61.325,0.09251,BN>CL,0.1663,Up偏重,-0.0086
0x66c41f4fc12bf239e0a5209c035dda8ef0ddddb07e0d88f74f97514afb985ad3,"Ethereum Up or Down - February 13, 12:15AM-12:30AM ET",ETHUSDT,5min,1770959709,1938.405,1938.7518,-0.3468,-0.017891,BN<CL,-0.6712,Down偏重,-0.0201
0x7e30ddfba31f5b6dfbc344c34be27740bd61c56cc7802b71131a3d1ee178b9d2,"Bitcoin Up or Down - February 13, 12:20AM-12:25AM ET",BTCUSDT,5min,1770960005,66337.115,66200.44,136.675,0.206031,BN>CL,0.3984,Up偏重,0.0288
0xc01a4ef72130fd754b36d893925912c3d2014c2e095e14ab370cbb85aa34d37b,"Bitcoin Up or Down - February 13, 12:15AM-12:20AM ET",BTCUSDT,5min,1770959705,66281.395,66228.48,52.915,0.079834,BN>CL,0.284,Up偏重,-0.002
0xcfbaaea56ec780909ffcaf77490504bc872c8644eee7cc94ce4d37f51ba49faf,"Bitcoin Up or Down - February 13, 12:10AM-12:15AM ET",BTCUSDT,5min,1770959405,66301.165,66228.48,72.685,0.109629,BN>CL,0.1957,Up偏重,0.0312
0xbe75335b1bc42d4720b577bf2763336ab00f4a4bb0dec0ec0f7ac4b8e33a2f50,"Bitcoin Up or Down - February 13, 12:05AM-12:10AM ET",BTCUSDT,5min,1770959109,66421.495,66315.1651,106.3299,0.160084,BN>CL,-0.5323,Down偏重,-0.1492
